,Num,Chr,Start,Stop,Crossover_sites,Size
12248,3483767,3,10215688,10216601,10216144,913
12249,3483767,4,9380468,9380629,9380548,161
12250,3483767,4,12974617,12975435,12975026,818
12251,3483767,5,9208426,9208452,9208439,26
12252,3483767,5,16637517,16638496,16638006,979
12253,3483767,5,17916932,17918003,17917467,1071
12254,3483768,1,1549889,1550351,1550120,462
12255,3483768,1,17572778,17572781,17572779,3
12256,3483768,1,22273029,22273253,22273141,224
12257,3483768,1,26412832,26413843,26413337,1011
12258,3483768,2,529875,531707,530791,1832
12259,3483768,3,6369864,6370168,6370016,304
12260,3483768,3,12655952,12657809,12656880,1857
12261,3483768,3,17748781,17748972,17748876,191
12262,3483769,1,5360991,5361770,5361380,779
12263,3483769,1,13359470,13360031,13359750,561
12264,3483769,3,347372,347621,347496,249
12265,3483769,3,10306909,10307191,10307050,282
12266,3483769,3,15959709,15960044,15959876,335
12267,3483769,4,11354932,11355541,11355236,609
12268,3483770,1,8317429,8317624,8317526,195
12269,3483770,1,17034847,17051000,17042923,16153
12270,3483770,1,28251716,28252083,28251899,367
12271,3483770,2,232781,233250,233015,469
12272,3483770,2,18120348,18121004,18120676,656
12273,3483770,3,3654285,3654322,3654303,37
12274,3483770,3,19201045,19201582,19201313,537
12275,3483770,4,718207,718290,718248,83
12276,3483770,4,1023562,1026302,1024932,2740
12277,3483770,4,17902095,17902357,17902226,262
12278,3483770,5,6597894,6601284,6599589,3390
12279,3483770,5,7230701,7230849,7230775,148
12280,3483771,1,8451197,8451300,8451248,103
12281,3483771,1,11817091,11817164,11817127,73
12282,3483771,1,16141093,16141442,16141267,349
12283,3483771,1,24632979,24633088,24633033,109
12284,3483771,2,6017200,6018166,6017683,966
12285,3483771,3,11303080,11303185,11303132,105
12286,3483771,4,461755,461978,461866,223
12287,3483771,5,7429717,7430033,7429875,316
12288,3483771,5,7727926,7727942,7727934,16
12289,3483771,5,17125855,17125885,17125870,30
12290,3483771,5,26241434,26243623,26242528,2189
12291,3483772,1,15994325,15994571,15994448,246
12292,3483772,2,1906684,1906763,1906723,79
12293,3483772,2,19255757,19256567,19256162,810
12294,3483772,3,19631710,19631913,19631811,203
12295,3483772,5,9687949,9689170,9688559,1221
12296,3483773,1,3892940,3894207,3893573,1267
12297,3483773,1,12936263,12936313,12936288,50
12298,3483773,1,18774710,18776595,18775652,1885
12299,3483773,3,7968069,7968489,7968279,420
12300,3483773,3,11815879,11818614,11817246,2735
12301,3483773,4,11937844,11937880,11937862,36
12302,3483773,5,8983732,8985653,8984692,1921
12303,3483773,5,14103305,14105415,14104360,2110
12304,3483774,1,16898932,16899196,16899064,264
12305,3483774,1,25975634,25978107,25976870,2473
12306,3483774,2,6537537,6538133,6537835,596
12307,3483774,2,14376342,14376555,14376448,213
12308,3483774,3,5429665,5429800,5429732,135
12309,3483774,3,7036804,7036979,7036891,175
12310,3483774,3,20443529,20443593,20443561,64
12311,3483774,4,5430272,5430330,5430301,58
12312,3483774,5,26587116,26587956,26587536,840
12313,3483775,1,9896116,9896702,9896409,586
12314,3483775,2,6540748,6541927,6541337,1179
12315,3483775,3,9853874,9854022,9853948,148
12316,3483775,4,6062839,6062869,6062854,30
12317,3483775,4,16969437,16969744,16969590,307
12318,3483776,1,10895213,10895576,10895394,363
12319,3483776,1,29772504,29772622,29772563,118
12320,3483776,2,835752,836067,835909,315
12321,3483776,2,7237444,7237766,7237605,322
12322,3483776,2,12529276,12530282,12529779,1006
12323,3483776,4,302670,303969,303319,1299
12324,3483776,4,7296913,7297166,7297039,253
12325,3483776,5,8762371,8764202,8763286,1831
12326,3483776,5,18132785,18132797,18132791,12
12327,3483776,5,21318184,21318748,21318466,564
12328,3483776,5,21320395,21320418,21320406,23
12329,3483776,5,26514283,26514474,26514378,191
12330,3483776,5,26515206,26515551,26515378,345
12331,3483777,1,8187765,8187797,8187781,32
12332,3483777,1,20724919,20725095,20725007,176
12333,3483777,3,4757619,4762295,4759957,4676
12334,3483777,3,11725018,11729924,11727471,4906
12335,3483777,5,9064070,9064444,9064257,374
12336,3483778,1,570157,571284,570720,1127
12337,3483778,1,11794778,11794968,11794873,190
12338,3483778,1,26909973,26910129,26910051,156
12339,3483778,2,7111535,7113094,7112314,1559
12340,3483778,2,15024681,15028942,15026811,4261
12341,3483778,3,4338392,4339858,4339125,1466
12342,3483778,3,10506670,10506694,10506682,24
12343,3483778,3,16618791,16621609,16620200,2818
12344,3483778,4,731447,732634,732040,1187
12345,3483778,4,10263788,10264267,10264027,479
12346,3483778,5,14092283,14092593,14092438,310
12347,3483778,5,17851943,17853639,17852791,1696
12348,3483779,1,1433637,1433784,1433710,147
12349,3483779,1,12706590,12707772,12707181,1182
12350,3483779,1,12972141,12972500,12972320,359
12351,3483779,3,7784686,7785022,7784854,336
12352,3483779,3,17912903,17913572,17913237,669
12353,3483779,5,8780533,8780759,8780646,226
12354,3483780,1,12502103,12504455,12503279,2352
12355,3483780,2,1581595,1583312,1582453,1717
12356,3483780,2,18599788,18599987,18599887,199
12357,3483780,4,6832334,6832436,6832385,102
12358,3483780,4,17006348,17007688,17007018,1340
12359,3483781,1,642802,643447,643124,645
12360,3483781,1,11798809,11800727,11799768,1918
12361,3483781,2,2334712,2334792,2334752,80
12362,3483781,4,11416074,11417214,11416644,1140
12363,3483781,5,13364685,13365703,13365194,1018
12364,3483781,5,17825157,17825277,17825217,120
12365,3483782,1,4290013,4290559,4290286,546
12366,3483782,1,23953261,23953855,23953558,594
12367,3483782,1,29201989,29202119,29202054,130
12368,3483782,2,6018173,6018933,6018553,760
12369,3483782,3,884989,885164,885076,175
12370,3483782,3,11050585,11050685,11050635,100
12371,3483782,3,11384466,11386245,11385355,1779
12372,3483782,4,8438956,8440513,8439734,1557
12373,3483782,5,1974885,1975981,1975433,1096
12374,3483782,5,18893682,18894884,18894283,1202
12375,3483783,1,8284248,8284888,8284568,640
12376,3483783,1,26425855,26426146,26426000,291
12377,3483783,2,9529916,9533313,9531614,3397
12378,3483783,2,9952630,9953242,9952936,612
12379,3483783,2,12186603,12188456,12187529,1853
12380,3483783,3,10952006,10952335,10952170,329
12381,3483783,5,21141212,21141522,21141367,310
12382,3483784,1,8534937,8536527,8535732,1590
12383,3483784,1,16711336,16711465,16711400,129
12384,3483784,1,25408566,25409585,25409075,1019
12385,3483784,1,26836574,26836903,26836738,329
12386,3483784,2,88537,91204,89870,2667
12387,3483784,2,495253,496309,495781,1056
12388,3483784,2,19356431,19361198,19358814,4767
12389,3483784,3,3862181,3862256,3862218,75
12390,3483784,3,15903802,15906538,15905170,2736
12391,3483784,4,5507523,5508442,5507982,919
12392,3483784,5,2650074,2653138,2651606,3064
12393,3483784,5,26676793,26678489,26677641,1696
12394,3483785,1,6730931,6731387,6731159,456
12395,3483785,2,1637472,1637516,1637494,44
12396,3483785,2,8059208,8059771,8059489,563
12397,3483785,2,12409525,12409797,12409661,272
12398,3483785,3,6480569,6482390,6481479,1821
12399,3483785,3,8950183,8951535,8950859,1352
12400,3483785,3,23157867,23157979,23157923,112
12401,3483785,4,1464643,1465100,1464871,457
12402,3483785,5,25448167,25449133,25448650,966
12403,3483786,1,5325747,5327650,5326698,1903
12404,3483786,1,17716816,17717265,17717040,449
12405,3483786,1,24359056,24359665,24359360,609
12406,3483786,2,17581634,17582554,17582094,920
12407,3483786,3,12100791,12100806,12100798,15
12408,3483786,4,644179,644758,644468,579
12409,3483786,5,3403310,3403651,3403480,341
12410,3483786,5,3841919,3842696,3842307,777
12411,3483787,1,17062455,17062820,17062637,365
12412,3483787,2,10318601,10319069,10318835,468
12413,3483787,3,2439024,2439723,2439373,699
12414,3483787,3,17562633,17563101,17562867,468
12415,3483787,3,19175855,19175926,19175890,71
12416,3483788,1,6791491,6791617,6791554,126
12417,3483788,1,12496965,12497387,12497176,422
12418,3483788,1,24354268,24354891,24354579,623
12419,3483788,2,7255221,7255778,7255499,557
12420,3483788,3,4805225,4806143,4805684,918
12421,3483788,3,12693554,12693731,12693642,177
12422,3483788,3,14838371,14839144,14838757,773
12423,3483788,3,19612151,19612657,19612404,506
12424,3483788,4,9740504,9740617,9740560,113
12425,3483788,5,5838221,5838637,5838429,416
12426,3483788,5,19204660,19205376,19205018,716
12427,3483788,5,26102879,26105372,26104125,2493
12428,3483789,1,10448456,10448560,10448508,104
12429,3483789,2,1469676,1469903,1469789,227
12430,3483789,2,6294557,6296873,6295715,2316
12431,3483789,2,9735926,9736146,9736036,220
12432,3483789,4,8896158,8896292,8896225,134
12433,3483789,5,7891086,7892068,7891577,982
12434,3483789,5,24407274,24407631,24407452,357
12435,3483790,1,8958719,8958998,8958858,279
12436,3483790,1,8964552,8964684,8964618,132
12437,3483790,1,24988012,24988032,24988022,20
12438,3483790,2,746043,746098,746070,55
12439,3483790,2,4804770,4806437,4805603,1667
12440,3483790,4,6294973,6295201,6295087,228
12441,3483790,4,6326002,6327004,6326503,1002
12442,3483790,5,7847201,7848355,7847778,1154
12443,3483790,5,21159245,21160307,21159776,1062
12444,3483790,5,21327348,21327431,21327389,83
12445,3483791,1,2229697,2231205,2230451,1508
12446,3483791,2,12345707,12347178,12346442,1471
12447,3483791,4,5292339,5292451,5292395,112
12448,3483791,4,14901233,14901498,14901365,265
12449,3483792,1,1545525,1547573,1546549,2048
12450,3483792,1,7789705,7789730,7789717,25
12451,3483792,2,4806168,4806175,4806171,7
12452,3483792,2,9669229,9669422,9669325,193
12453,3483792,2,19205183,19205320,19205251,137
12454,3483792,4,202156,202361,202258,205
12455,3483792,4,525344,525465,525404,121
12456,3483792,5,1241103,1241462,1241282,359
12457,3483792,5,13475160,13475662,13475411,502
12458,3483792,5,14916386,14918533,14917459,2147
12459,3483792,5,25967683,25967700,25967691,17
12460,3483793,1,29785634,29786336,29785985,702
12461,3483793,2,2086411,2089521,2087966,3110
12462,3483793,3,9710819,9711233,9711026,414
12463,3483793,3,22790819,22791165,22790992,346
12464,3483793,4,5370948,5371919,5371433,971
12465,3483793,5,955071,955415,955243,344
12466,3483793,5,23312159,23315417,23313788,3258
12467,3483794,1,7733272,7734101,7733686,829
12468,3483794,1,12734907,12734970,12734938,63
12469,3483794,1,26376744,26377979,26377361,1235
12470,3483794,2,1008190,1008448,1008319,258
12471,3483794,2,18080660,18081036,18080848,376
12472,3483794,4,1248174,1248356,1248265,182
12473,3483794,4,7493969,7494051,7494010,82
12474,3483794,4,16699209,16699778,16699493,569
12475,3483794,5,1417821,1418540,1418180,719
12476,3483794,5,10263147,10263235,10263191,88
12477,3483795,1,6651967,6652493,6652230,526
12478,3483795,1,10912175,10912579,10912377,404
12479,3483795,1,20259997,20267183,20263590,7186
12480,3483795,2,10336473,10338910,10337691,2437
12481,3483795,3,15333965,15334425,15334195,460
12482,3483795,4,12455837,12455952,12455894,115
12483,3483795,4,16322184,16322323,16322253,139
12484,3483795,5,21605963,21606734,21606348,771
12485,3483796,1,12163394,12164711,12164052,1317
12486,3483796,3,4361303,4361427,4361365,124
12487,3483796,3,8533235,8533768,8533501,533
12488,3483796,5,21111077,21111412,21111244,335
12489,3483797,1,18089235,18089388,18089311,153
12490,3483797,1,24895713,24895798,24895755,85
12491,3483797,2,1073245,1073287,1073266,42
12492,3483797,2,1870942,1871886,1871414,944
12493,3483797,3,8684319,8685299,8684809,980
12494,3483797,4,5247995,5248855,5248425,860
12495,3483797,5,1948687,1949249,1948968,562
12496,3483797,5,16406252,16406362,16406307,110
12497,3483797,5,21309832,21309953,21309892,121
12498,3483798,1,4291206,4291941,4291573,735
12499,3483798,1,22601608,22602253,22601930,645
12500,3483798,3,1066148,1066827,1066487,679
12501,3483798,3,9901568,9901887,9901727,319
12502,3483798,4,15922140,15922279,15922209,139
12503,3483798,5,18043385,18044675,18044030,1290
12504,3483799,1,2625960,2626307,2626133,347
12505,3483799,1,4614299,4614354,4614326,55
12506,3483799,1,20159040,20160641,20159840,1601
12507,3483799,2,7367463,7367861,7367662,398
12508,3483799,2,14815435,14821052,14818243,5617
12509,3483799,4,6219392,6219679,6219535,287
12510,3483799,5,15547680,15547789,15547734,109
12511,3483799,5,16032794,16032907,16032850,113
12512,3483800,1,21723976,21724197,21724086,221
12513,3483800,2,10574014,10576322,10575168,2308
12514,3483800,3,545317,545320,545318,3
12515,3483800,3,10844862,10845406,10845134,544
12516,3483800,4,17746662,17746740,17746701,78
12517,3483800,5,13934297,13934298,13934297,1
12518,3483800,5,15887246,15887386,15887316,140
12519,3483801,1,6100558,6100758,6100658,200
12520,3483801,1,11216157,11216496,11216326,339
12521,3483801,1,30173485,30173674,30173579,189
12522,3483801,3,14764699,14764974,14764836,275
12523,3483801,4,262437,262466,262451,29
12524,3483801,5,2420497,2420516,2420506,19
12525,3483802,1,9937542,9937649,9937595,107
12526,3483802,1,29970074,29971884,29970979,1810
12527,3483802,2,18078318,18079816,18079067,1498
12528,3483802,3,764389,764754,764571,365
12529,3483802,3,22813808,22813820,22813814,12
12530,3483802,4,713958,715974,714966,2016
12531,3483802,4,5700866,5700959,5700912,93
12532,3483802,5,21120143,21120169,21120156,26
12533,3483803,1,25932225,25932516,25932370,291
12534,3483803,2,2294998,2295363,2295180,365
12535,3483803,3,10139633,10139645,10139639,12
12536,3483803,4,1016879,1021755,1019317,4876
12537,3483803,4,5315940,5316057,5315998,117
12538,3483803,4,10359553,10359713,10359633,160
12539,3483803,5,13867572,13867967,13867769,395
12540,3483804,1,556164,562860,559512,6696
12541,3483804,1,6000509,6001460,6000984,951
12542,3483804,1,8970523,8970919,8970721,396
12543,3483804,1,24869354,24870276,24869815,922
12544,3483804,2,1535905,1536065,1535985,160
12545,3483804,2,12836474,12838028,12837251,1554
12546,3483804,3,1290533,1290670,1290601,137
12547,3483804,3,11415234,11415345,11415289,111
12548,3483804,4,5315940,5316057,5315998,117
12549,3483804,5,9871592,9871755,9871673,163
12550,3483804,5,22969819,22971650,22970734,1831
12551,3483805,1,19747238,19748561,19747899,1323
12552,3483805,3,6404652,6405342,6404997,690
12553,3483805,4,16186841,16190929,16188885,4088
12554,3483805,5,17570446,17570578,17570512,132
12555,3483806,1,20556995,20561483,20559239,4488
12556,3483806,1,21668239,21668255,21668247,16
12557,3483806,1,29501745,29503066,29502405,1321
12558,3483806,2,7922068,7922113,7922090,45
12559,3483806,2,11910625,11910792,11910708,167
12560,3483806,3,16018219,16018361,16018290,142
12561,3483806,4,11509788,11510104,11509946,316
12562,3483806,4,17325353,17325462,17325407,109
12563,3483806,5,832185,832216,832200,31
12564,3483807,1,28253990,28254972,28254481,982
12565,3483807,2,12145328,12146480,12145904,1152
12566,3483807,3,18511758,18511973,18511865,215
12567,3483807,4,943394,943547,943470,153
12568,3483807,4,11732989,11733885,11733437,896
12569,3483807,4,14308076,14308323,14308199,247
12570,3483807,5,3516258,3517590,3516924,1332
12571,3483808,1,1135459,1135862,1135660,403
12572,3483808,1,19549105,19549309,19549207,204
12573,3483808,2,1494152,1494368,1494260,216
12574,3483808,2,8418502,8418608,8418555,106
12575,3483808,2,18454806,18455147,18454976,341
12576,3483808,3,7457879,7457912,7457895,33
12577,3483808,4,10354645,10356348,10355496,1703
12578,3483808,5,7678243,7678604,7678423,361
12579,3483809,1,22314884,22315532,22315208,648
12580,3483809,1,24773717,24774867,24774292,1150
12581,3483809,2,2205882,2205932,2205907,50
12582,3483809,2,15570737,15570756,15570746,19
12583,3483809,3,17905381,17905901,17905641,520
12584,3483809,4,7533125,7533356,7533240,231
12585,3483809,4,10754086,10754598,10754342,512
12586,3483809,5,7873418,7873610,7873514,192
12587,3483809,5,16817954,16819462,16818708,1508
12588,3483810,1,8339797,8340499,8340148,702
12589,3483810,1,17942688,17942763,17942725,75
12590,3483810,2,16272391,16272456,16272423,65
12591,3483810,5,2171491,2171554,2171522,63
12592,3483810,5,7975473,7975981,7975727,508
12593,3483810,5,26689867,26689878,26689872,11
12594,3483811,1,179753,180812,180282,1059
12595,3483811,1,7954049,7954809,7954429,760
12596,3483811,1,20998714,20999282,20998998,568
12597,3483811,2,10072116,10072988,10072552,872
12598,3483811,3,8899287,8900334,8899810,1047
12599,3483811,5,4128808,4129546,4129177,738
12600,3483811,5,6193393,6193960,6193676,567
12601,3483812,1,6632320,6634009,6633164,1689
12602,3483812,1,23021921,23021953,23021937,32
12603,3483812,2,9149629,9149839,9149734,210
12604,3483812,2,18340693,18341054,18340873,361
12605,3483812,3,4497427,4500007,4498717,2580
12606,3483812,3,20383526,20385377,20384451,1851
12607,3483812,3,20674237,20675566,20674901,1329
12608,3483812,4,17799975,17800053,17800014,78
12609,3483812,5,176445,178351,177398,1906
12610,3483812,5,9056810,9056904,9056857,94
12611,3483813,1,11263138,11263255,11263196,117
12612,3483813,1,28426913,28431833,28429373,4920
12613,3483813,2,835752,836067,835909,315
12614,3483813,3,1353218,1353868,1353543,650
12615,3483813,3,5957027,5958846,5957936,1819
12616,3483813,4,655165,655269,655217,104
12617,3483813,4,7337476,7337793,7337634,317
12618,3483813,4,11456011,11456346,11456178,335
12619,3483813,5,5260896,5262676,5261786,1780
12620,3483813,5,8275853,8276562,8276207,709
12621,3483813,5,19502257,19502742,19502499,485
12622,3483814,1,4165272,4165357,4165314,85
12623,3483814,1,24619417,24620254,24619835,837
12624,3483814,1,29078562,29079507,29079034,945
12625,3483814,2,856157,856267,856212,110
12626,3483814,2,16441198,16441582,16441390,384
12627,3483814,3,8040733,8041297,8041015,564
12628,3483814,3,16127136,16127141,16127138,5
12629,3483814,4,6359147,6359224,6359185,77
12630,3483814,4,6423560,6423584,6423572,24
12631,3483814,5,6110057,6111138,6110597,1081
12632,3483815,1,23779191,23779868,23779529,677
